patient,t_day,genus,phi_median,phi_q05,phi_q95
L,20.608104505465207,Porphyromonas,0.06532689159286283,0.062436064840680344,0.06915272567180235
L,20.6109037589976,Streptococcus,0.717829512312175,0.6902207832842311,0.7325075919562359
L,20.6109037589976,Actinomyces,0.07917184749964432,0.07358416570725908,0.09123725662519172
L,20.6109037589976,Veillonella,0.07652191769699446,0.07282695486037145,0.08348532465863176
L,20.6109037589976,Fusobacterium,0.06085652679989782,0.05734444726754246,0.06610112479872855
L,20.6109037589976,Porphyromonas,0.06533452535183157,0.06244361284028641,0.06916068803151401
L,20.613703012529992,Streptococcus,0.7177944373034668,0.6901840448387248,0.7324735329569718
L,20.613703012529992,Actinomyces,0.07918207036220001,0.07359388166244438,0.09124847739973184
L,20.613703012529992,Veillonella,0.07653150275369426,0.07283626885062072,0.0834952786103132
L,20.613703012529992,Fusobacterium,0.060863994139159674,0.057351750209404376,0.06610875904112154
L,20.613703012529992,Porphyromonas,0.06534215668231773,0.0624511584564367,0.06916864788250696
L,20.616502266062383,Streptococcus,0.7177593727766161,0.6901473175389223,0.7324394841886219
L,20.616502266062383,Actinomyces,0.07919229026308014,0.07360359483843622,0.09125969489924499
L,20.616502266062383,Veillonella,0.07654108497695851,0.07284558009052093,0.08350522954507586
L,20.616502266062383,Fusobacterium,0.060871459225881316,0.057359050976228995,0.06611639092168893
L,20.616502266062383,Porphyromonas,0.06534978558611801,0.06245870169089783,0.0691766052266262
L,20.619301519594774,Streptococcus,0.7177243187239581,0.6901106013766857,0.7324054456436783
L,20.619301519594774,Actinomyces,0.07920250720443311,0.07361330523725003,0.09127090912610708
L,20.619301519594774,Veillonella,0.07655066436884589,0.0728548885820729,0.08351517746511225
L,20.619301519594774,Fusobacterium,0.06087892206172288,0.0573663495696209,0.06612402044217182
L,20.619301519594774,Porphyromonas,0.06535741206502696,0.06246624254543452,0.0691845600657146
L,20.622100773127165,Streptococcus,0.7176892751378379,0.690073896343886,0.7323714173146426
L,20.622100773127165,Actinomyces,0.0792127211884048,0.07362301286089896,0.09128212008269113
L,20.622100773127165,Veillonella,0.07656024093141266,0.0728641943272751,0.08352512237261248
L,20.622100773127165,Fusobacterium,0.060886382648342584,0.05737364599118285,0.06613164760430922
L,20.622100773127165,Porphyromonas,0.06536503612083712,0.062473781021809255,0.06919251240161299
L,20.624900026659557,Streptococcus,0.7176542420106087,0.6900372024324045,0.7323373991940244
L,20.624900026659557,Actinomyces,0.07922293221713864,0.07363271771139387,0.09129332777136745
